Session,"Capture Session"
Video,"0x1470000018ec5850"
Audio,"AppleUSBAudioEngine:ARKMICRO:USB2.0 PC CAMERA:14700000:3"
Arduino,"/dev/cu.usbmodem14621"
LED Brightness,"168"
Computer,"dhcp-acadmin-128-197-37-140.bu.edu"
Operating System,"Version 10.11.6 (Build 15G31)"
Software Version,"0.10.2-sb (47)"
Computer Uptime,"2917723.58292997"
Process Uptime,"1114149.29828703"
Date,"2018-09-12 11:16:32"
Region
Time,SongNonsongRatio,SongBackgroundRatio,Detected
2917723.56326667,3.95601629824888,25.4570686077986,1
2917723.5968,9.42061933015236,26.6109788112605,0
2917723.63033333,4.77295748380292,20.8770817110623,0
2917723.66386667,2.66680458524735,17.0988353364499,0
2917723.6974,1.18269194619063,3.08823295645049,0
2917723.73093333,0.395098660047228,0.539400983658549,0
2917723.76446667,0.482995243389843,0.738238266325108,0
2917723.798,0.4028422401736,0.716209136830873,0
2917723.83153333,0.40368828133582,0.829391444796759,0
2917723.86506667,0.312637370045768,0.610003622854439,0
2917723.8986,0.442609688112068,3.70978488799715,0
2917723.93213333,0.280239672231394,1.39385180697387,0
2917723.96566667,0.854320599221642,1.3404578472366,0
2917723.9992,0.668258546270481,1.02109152375529,0
2917724.03273333,0.984457740424755,0.982310131312463,0
2917724.06626667,0.565194318729768,0.464795747376117,0
2917724.0998,0.458096633553053,0.578856725644321,0
2917724.13333333,0.884490179352149,0.991273994165338,0
2917724.16686667,0.228939043013032,1.2077190648309,0
2917724.2004,0.340512275196396,1.02056185389133,0
2917724.23393333,0.505710470079695,0.731004734334425,0
2917724.26746667,0.50214441767523,0.745253942441282,0
2917724.301,0.648379251707505,0.943453994911966,0
2917724.33453333,0.475559138764283,0.89112707560693,0
2917724.36806667,0.668932944117242,0.892393918322495,0
2917724.4016,0.700516009205862,1.28496202014548,0
2917724.43513333,0.910212879703462,1.02537556873598,0
2917724.46866667,0.384952181668649,0.716319752864318,0
2917724.5022,0.303859873598376,0.736751660809995,0
2917724.53573333,0.872444288474355,0.993625328838067,0
2917724.56926667,0.58987804016611,0.857557171981829,0
2917724.6028,0.55412899997509,1.0282865709615,0
2917724.63633333,0.576467045185861,0.867107488503789,0
2917724.66986667,0.585906204480713,0.88765192540475,0
2917724.7034,0.365042517265224,0.804745699406962,0
2917724.73693333,0.329928645131305,0.719641102059084,0
2917724.77046667,0.614903037616998,1.05239272487069,0
2917724.804,0.421954114664301,0.727240146696831,0
2917724.83753333,0.23723677895718,1.11488159864229,0
2917724.87106667,0.199231682654762,1.07045225042041,0
2917724.9046,0.652532931635668,0.604486181017851,0
2917724.93813333,0.320116659238153,0.521968629104314,0
2917724.97166667,1.11454549786707,1.39186631960162,0
2917725.0052,0.46537288490107,0.881675155984869,0
2917725.03873333,1.10340169873234,0.946779785765483,0
2917725.07226667,0.508325271216163,1.34716689060061,0
2917725.1058,0.244259096585929,0.649405928142246,0
2917725.13933333,0.374723210182766,1.11217981620858,0
2917725.17286667,2.16380030310472,1.13818867970058,0
2917725.2064,0.933785916848475,0.832956028532906,0
2917725.23993333,0.345054597778282,0.862296763933469,0
2917725.27346667,0.930474800143975,1.11540697766619,0
2917725.307,0.293721268104403,0.598559345498074,0
2917725.34053333,0.223040223033747,0.619366571328291,0
2917725.37406667,0.232922605596769,0.898639699824461,0
2917725.4076,0.214012418335044,0.863503166913434,0
2917725.44113333,0.713303342297035,1.19284654144701,0
2917725.47466667,0.46337086426322,1.00389844157692,0
2917725.5082,0.501593957074325,0.808940405638634,0
2917725.54173333,0.298993571911029,0.541607980733748,0
2917725.57526667,0.933853073759142,1.15311231905201,0
2917725.6088,0.278305896992989,0.945835564794776,0
2917725.64233333,0.266624153238075,1.14487044561944,0
2917725.67586667,0.448672631413428,0.81733701556668,0
2917725.7094,0.471210398606293,0.772786818310162,0
2917725.74293333,0.432201457056452,0.626609931834311,0
2917725.77646667,0.694234264328336,0.948388616257346,0
2917725.81,0.862301567728861,1.33517069398482,0
2917725.84353333,0.446461870287926,0.962077412880434,0
2917725.87706667,0.368910971252501,0.822061438029188,0
2917725.9106,0.743631959214585,0.854955433454112,0
2917725.94413333,0.600399258280205,0.753356599405751,0
2917725.97766667,0.435177127563495,0.760984023199894,0
2917726.0112,0.339880378870987,0.889111118394615,0
2917726.04473333,0.489311987414293,0.699384240386017,0
2917726.07826667,0.608098735126905,0.942363352384699,0
2917726.1118,0.584114025379294,0.848217292344322,0
2917726.14533333,1.01074841198228,0.903844250111946,0
2917726.17886667,0.571493281699124,1.14509076606714,0
2917726.2124,0.708029835117753,0.794713704504506,0
2917726.24593333,0.304332971923212,0.951546646675439,0
2917726.27946667,0.518149743603706,0.840913823141851,0
2917726.313,0.406751266107848,0.723399707956381,0
2917726.34653333,0.454975880807979,0.848812412819256,0
2917726.38006667,0.345486322592246,0.889699921178914,0
2917726.4136,0.647647768172818,0.912031623152928,0
2917726.44713333,0.448910268594127,0.844828663060179,0
2917726.48066667,0.320148070310908,1.14426409863334,0
2917726.5142,0.32208967876484,1.45390172846871,0
2917726.54773333,1.82596729752328,1.22152232297578,0
