Session,"Capture Session"
Video,"0x1470000018ec5850"
Audio,"AppleUSBAudioEngine:ARKMICRO:USB2.0 PC CAMERA:14700000:3"
Arduino,"/dev/cu.usbmodem14621"
LED Brightness,"168"
Computer,"dhcp-acadmin-128-197-37-140.bu.edu"
Operating System,"Version 10.11.6 (Build 15G31)"
Software Version,"0.10.2-sb (47)"
Computer Uptime,"2917434.60156938"
Process Uptime,"1113860.30454493"
Date,"2018-09-12 11:11:43"
Region
Time,SongNonsongRatio,SongBackgroundRatio,Detected
2917434.59313333,3.17295377425298,21.7806083868402,1
2917434.6265,4.27336420141424,21.9135432095921,0
2917434.65986667,3.32544310807795,20.8642956622297,0
2917434.69323333,1.26275606266798,1.43275832775479,0
2917434.7266,1.31376535661411,1.40937699044885,0
2917434.75996667,0.479653556178599,0.991301977007645,0
2917434.79333333,0.369334333089178,1.03418156637359,0
2917434.8267,1.00743900280784,1.26523303735258,0
2917434.86006667,0.392978982213062,1.04439594923726,0
2917434.89343333,0.723716137756374,1.12338512525936,0
2917434.9268,0.502442210040854,0.876895153981348,0
2917434.96016667,0.492568556952078,0.774580477641383,0
2917434.99353333,0.592969546667192,0.938654078981596,0
2917435.0269,0.872018452971602,1.20021396662985,0
2917435.06026667,0.304072699273672,1.42013170948056,0
2917435.09363333,0.179274105583054,1.04968954514743,0
2917435.127,0.653356676926381,1.32626321116444,0
2917435.16036667,0.762028892526311,1.00900409386371,0
2917435.19373333,1.1865587829442,1.19516305598993,0
2917435.2271,0.319783632955778,0.733744263064262,0
2917435.26046667,1.3584701167496,1.74032489507911,0
2917435.29383333,0.976503866207917,1.47164930726843,0
2917435.3272,0.221026184485137,1.08258008096847,0
2917435.36056667,0.346714286005675,1.82564089240851,0
2917435.39393333,0.322654562481761,1.0234963311617,0
2917435.4273,0.545649060777654,0.947851217902014,0
2917435.46066667,0.915678499616371,0.816957408590125,0
2917435.49403333,0.527639328874768,1.64933454986103,0
2917435.5274,0.675232508854955,1.12798034357117,0
2917435.56076667,0.567239109010554,0.987487932094603,0
2917435.59413333,0.260260035088708,1.24757675154657,0
2917435.6275,0.314731766766054,1.36299449694095,0
2917435.66086667,0.869241909413441,1.13299720015276,0
2917435.69423333,0.416565293901414,0.967595526385545,0
2917435.7276,0.745596668476296,1.1387932672122,0
2917435.76096667,0.513739521481119,1.5561880313162,0
2917435.79433333,0.55501000311307,0.964185840253228,0
2917435.8277,0.734665802556905,0.884389322007919,0
2917435.86106667,0.396764769978869,1.0134070055885,0
2917435.89443333,0.19498567802561,0.984422280221886,0
2917435.9278,0.491342466481227,1.32037560974314,0
2917435.96116667,0.673010907351337,0.933022360379504,0
2917435.99453333,0.52300399810894,1.20096886153198,0
2917436.0279,1.73245243387749,1.37949421193793,0
2917436.06126667,0.175414752880165,1.14780771091264,0
2917436.09463333,0.612032830120953,1.21831905386401,0
2917436.128,0.576212149178482,0.744929655019227,0
2917436.16136667,0.339994057586832,1.00259661336131,0
2917436.19473333,0.374176392828563,0.901237839976878,0
2917436.2281,0.595104959001849,0.96618209963149,0
2917436.26146667,0.524876435893966,0.8645671433593,0
2917436.29483333,0.472427654953134,1.04469159126803,0
2917436.3282,0.289529280360581,1.16694964080067,0
2917436.36156667,0.827631082837365,3.19333932638645,0
2917436.39493333,0.248172167538015,1.34530100365312,0
2917436.4283,0.5766790524322,0.998802706134221,0
2917436.46166667,0.692592049807449,1.01791684079908,0
2917436.49503333,0.234762020990599,1.0182461523946,0
2917436.5284,0.39134498796565,1.66126394944927,0
2917436.56176667,0.404430423385188,1.13064416083276,0
2917436.59513333,0.442490595548327,0.994692912736667,0
2917436.6285,0.228032477245616,0.863137499537867,0
2917436.66186667,0.471579604214874,0.943362708296591,0
2917436.69523333,0.430521745609696,1.05148070868153,0
2917436.7286,0.489314805469998,1.28090937300256,0
2917436.76196667,0.247929368675547,1.18600753616423,0
2917436.79533333,0.302703002617639,1.00548964268435,0
2917436.8287,0.575942920818431,1.17253690308871,0
2917436.86206667,0.451741539826344,0.786390186368847,0
2917436.89543333,0.619742218062857,1.51635293344832,0
2917436.9288,0.454369796116584,0.748474923825963,0
2917436.96216667,0.497487710956808,1.01160005443212,0
2917436.99553333,0.578148023707445,1.7328112102825,0
2917437.0289,0.215644357726438,1.0854733170766,0
2917437.06226667,0.527975770105783,0.924570706486923,0
2917437.09563333,0.301722294018222,1.20616053199296,0
2917437.129,0.404462262281384,1.14708585064273,0
2917437.16236667,0.759936843410001,0.909429366588809,0
2917437.19573333,0.521935361783799,1.23837283998619,0
2917437.26243333,0.266835581732188,0.541045665614331,0
2917437.29576667,0.21113927133489,1.28424434549881,0
2917437.3291,0.442225071845814,1.00881145509355,0
2917437.36243333,0.435042818188063,1.09605119194526,0
2917437.39576667,0.471077936246205,0.759124762848884,0
2917437.4291,0.722315181457094,1.33844076448973,0
2917437.46243333,0.406480907256456,1.12767911387555,0
2917437.49576667,0.608926904332428,1.1502146882872,0
2917437.5291,0.932517266838061,1.81933054544891,0
2917437.56243333,0.339309142550861,2.09208417856551,0
