Session,"Capture Session"
Video,"0x1470000018ec5850"
Audio,"AppleUSBAudioEngine:ARKMICRO:USB2.0 PC CAMERA:14700000:3"
Arduino,"/dev/cu.usbmodem14621"
LED Brightness,"168"
Computer,"dhcp-acadmin-128-197-37-140.bu.edu"
Operating System,"Version 10.11.6 (Build 15G31)"
Software Version,"0.10.2-sb (47)"
Computer Uptime,"2917710.67681793"
Process Uptime,"1114136.39159596"
Date,"2018-09-12 11:16:20"
Region
Time,SongNonsongRatio,SongBackgroundRatio,Detected
2917710.6752,5.29152643258198,32.437013262776,1
2917710.70863333,4.91013677378282,37.271629474054,1
2917710.74206667,3.97625535926345,29.1526735173886,1
2917710.7755,6.05011350517388,29.7409341425121,1
2917710.80893333,7.12098625936948,18.2395036592552,0
2917710.84236667,0.484605512138738,1.04646237057897,0
2917710.8758,0.457984277203199,1.00475588350648,0
2917710.90923333,0.358431966940486,0.682564896789611,0
2917710.94266667,1.65716514600559,0.890604768900866,0
2917710.9761,0.259097116248992,0.603060462593486,0
2917711.00953333,0.580010801642685,0.723713800519312,0
2917711.04296667,1.29850983970583,0.751983003215463,0
2917711.0764,0.767741980733869,0.793841646370729,0
2917711.10983333,0.434466514918413,1.40147804003759,0
2917711.14326667,0.503534657088254,0.727036980682029,0
2917711.1767,0.532612913863899,0.783998975584928,0
2917711.21013333,0.267023581067951,0.607639250190403,0
2917711.24356667,0.580346757025117,0.768468434792267,0
2917711.277,0.375268657799569,0.69869086228336,0
2917711.31043333,0.359322906259509,0.690642216283975,0
2917711.34386667,0.706501900564538,0.688727783851803,0
2917711.3773,0.28612358450265,0.918399628849489,0
2917711.41073333,0.29327020111105,1.15466212770984,0
2917711.44416667,0.59505446537299,0.329385563279077,0
2917711.4776,0.545408251625865,0.671836246186027,0
2917711.51103333,0.748158284603925,0.912713656494089,0
2917711.54446667,0.297920199446479,0.817517834221203,0
2917711.5779,0.745592963776874,0.663815852268787,0
2917711.61133333,0.778097014566898,0.896986017459322,0
2917711.64476667,0.292641043391127,0.879518273230376,0
2917711.6782,0.501661125533546,1.07942684976577,0
2917711.71163333,0.647874981066236,0.82178107419383,0
2917711.74506667,0.692685223188872,1.37565896226911,0
2917711.7785,0.410920593412477,0.9455963313618,0
2917711.81193333,0.396663726841638,1.03204453628343,0
2917711.84536667,0.575799718841942,1.26903177662764,0
2917711.8788,0.459169077331671,1.01768805760573,0
2917711.91223333,0.26049570015084,0.982904100022936,0
2917711.94566667,0.559652918169618,0.777419150146225,0
2917711.9791,0.532581490169352,1.02511431364434,0
2917712.01253333,0.268319776642317,0.635177692279006,0
2917712.04596667,0.82315059995857,1.05247733753937,0
2917712.0794,0.367801565914208,0.665059033271214,0
2917712.11283333,0.343835080544958,0.665869241989978,0
2917712.14626667,0.995054908922806,0.802511943088704,0
2917712.1797,0.234106467625803,1.15423027520202,0
2917712.21313333,0.768302508922577,0.923932240650604,0
2917712.24656667,0.726891717647851,0.913417487626759,0
2917712.28,0.790964475189844,1.31844304335312,0
2917712.31343333,0.607920270492561,0.944116620213302,0
2917712.34686667,1.42747239492655,1.01270534503441,0
2917712.3803,0.340182437100727,0.808907325185629,0
2917712.41373333,0.528979510156668,0.759627038654198,0
2917712.44716667,1.15648219497229,1.33470915096435,0
2917712.4806,0.600706814845997,0.975876037873907,0
2917712.51403333,0.354791859849456,0.623948543233407,0
2917712.54746667,0.800954630098337,0.882804053444001,0
2917712.5809,0.247418859673699,0.735870908241694,0
2917712.61433333,0.567224006961697,0.810790868424088,0
2917712.64776667,0.249206504848251,0.608017783369325,0
2917712.6812,1.17113272196782,0.824183728696602,0
2917712.71463333,0.762696461109754,0.807669533604622,0
2917712.74806667,0.502684031851556,1.00929286152655,0
2917712.7815,0.339051553027045,0.93985459866068,0
2917712.81493333,0.394007049033801,1.04503769379861,0
2917712.84836667,0.176149302304807,0.851244831998427,0
2917712.8818,0.911543019619648,1.01954924360348,0
2917712.91523333,0.560890049932764,0.827668735113875,0
2917712.94866667,0.541502643353752,0.87051999329978,0
2917712.9821,3.88406239931838,34.024579674368,0
2917713.01553333,6.20142581111409,38.5328990491687,1
2917713.04896667,3.89855939303002,37.0328987868948,1
2917713.0824,4.6249302939079,40.0146984488459,1
2917713.11583333,3.12662106734627,32.7376400175627,1
2917713.14926667,4.87865377363103,26.9493541214243,1
2917713.1827,1.19471256539105,1.47243755263689,0
2917713.21613333,0.877457297671289,0.910718441038144,0
2917713.24956667,0.415020652158534,0.970071774480462,0
2917713.283,0.371905794373484,0.958861142976708,0
2917713.31643333,0.927476724738833,0.935302420010326,0
2917713.34986667,0.281762321767405,0.850659925121294,0
2917713.3833,0.206806145261344,0.955277253394898,0
2917713.41673333,0.843971310604945,0.927099393344726,0
2917713.45016667,0.766130843317268,0.554153362280402,0
2917713.4836,0.231167127876679,0.617635157453125,0
2917713.51703333,0.523869477104801,0.828027498733814,0
2917713.55046667,0.434848919652965,0.823370855861058,0
2917713.5839,0.309771749438459,0.577491322370227,0
2917713.61733333,0.280761304344046,0.862196995246429,0
2917713.65076667,0.357748861921214,1.455278359855,0
2917713.6842,0.454999966379246,0.849448480726909,0
2917713.71763333,0.437626401432564,0.808458107622148,0
2917713.75106667,0.439709542838608,0.898134423935111,0
2917713.7845,0.738739677467683,1.29360836085371,0
2917713.81793333,0.521444758215744,0.915853144302082,0
2917713.85136667,0.542677619695723,1.14492101870269,0
2917713.8848,0.574902153514511,0.779739624237304,0
2917713.91823333,0.790848920122243,0.759833901012561,0
2917713.95166667,1.20248148052509,0.953379198133688,0
2917713.9851,0.380623308705674,0.549195454994317,0
2917714.01853333,0.576451591622023,1.02605151693708,0
2917714.05196667,0.943328686435573,0.998062684593873,0
2917714.0854,0.359655703021655,0.695755625558139,0
2917714.11883333,0.676168467435701,0.985122692015005,0
2917714.15226667,0.610558058383334,0.931885290193388,0
