Session,"Capture Session"
Video,"0x1470000018ec5850"
Audio,"AppleUSBAudioEngine:ARKMICRO:USB2.0 PC CAMERA:14700000:3"
Arduino,"/dev/cu.usbmodem14621"
LED Brightness,"168"
Computer,"dhcp-acadmin-128-197-37-140.bu.edu"
Operating System,"Version 10.11.6 (Build 15G31)"
Software Version,"0.10.2-sb (47)"
Computer Uptime,"2917437.8336019"
Process Uptime,"1113863.53672099"
Date,"2018-09-12 11:11:47"
Region
Time,SongNonsongRatio,SongBackgroundRatio,Detected
2917437.8293,4.41936249580665,39.4043845906169,1
2917437.8627,4.29354039813219,32.8554184022763,1
2917437.8961,4.3495383659845,24.5017840376857,1
2917437.9295,0.481841193936091,1.68864851645015,0
2917437.9629,0.411655290940184,1.87937821275385,0
2917437.9963,0.347558801587086,0.914611889233772,0
2917438.0297,0.665325926944416,1.13978442464296,0
2917438.0631,0.36441333836675,0.744896139669883,0
2917438.0965,0.493051602409274,0.909068028465927,0
2917438.1299,0.320727443069421,1.14153600497214,0
2917438.1633,0.976241905036132,0.988133531899841,0
2917438.1967,0.339389162625647,1.58741057443349,0
2917438.2301,0.248054953599874,1.53456450658664,0
2917438.2635,0.544232417294354,1.16081202226561,0
2917438.2969,0.76528410884811,1.50853572490872,0
2917438.3303,0.581076032402579,1.52690729272293,0
2917438.3637,0.70080194075952,0.85646435310906,0
2917438.3971,1.71750326680772,1.31005903083306,0
2917438.4305,0.770789700080805,1.41664576568368,0
2917438.4639,0.154083503982562,1.26882170789915,0
2917438.4973,0.572547993340798,1.83927927551066,0
2917438.5307,0.57940641161621,0.822046359586643,0
2917438.5641,0.432475556113695,1.18917961762939,0
2917438.5975,0.893319061491252,1.04236028058004,0
2917438.6309,0.480726366891322,1.41022203547073,0
2917438.6643,0.58519662447681,1.08514606173331,0
2917438.6977,0.37347110361066,1.31127193243298,0
2917438.7311,0.165363853352898,0.702349003390194,0
2917438.7645,0.351659985374862,1.57587930308729,0
2917438.7979,0.681257190637244,0.835120821002066,0
2917438.8313,0.57384438603168,1.23645784057796,0
2917438.8647,0.76771431350919,0.93677806137385,0
2917438.8981,0.70497939705271,1.2456741471096,0
2917438.9315,0.308217036551107,1.16226784049861,0
2917438.9649,0.492352797842906,0.886268838967556,0
2917438.9983,0.261288188178997,0.704921510016943,0
2917439.0317,0.226284468093377,1.06068530278192,0
2917439.0651,0.665963777165821,1.11272457853617,0
2917439.0985,0.210164681304768,0.650740029212859,0
2917439.1319,0.918581759330306,1.96105143900586,0
2917439.1653,0.281060984536156,1.52363443221207,0
2917439.1987,0.333763176175464,1.00784026188706,0
2917439.2321,0.297488196172782,1.06068842319951,0
2917439.2655,0.509544257511631,0.992583803585397,0
2917439.2989,0.530172863520302,0.948287926257972,0
2917439.3323,0.1517538829239,3.45361043482878,0
2917439.3657,0.223219664314014,1.33012786035236,0
2917439.3991,0.57927038328035,1.34791535347093,0
2917439.4325,0.493531765706505,1.14314010246311,0
2917439.4659,0.75233728010902,2.31521519972591,0
2917439.4993,0.392251979479565,0.761388134035443,0
2917439.5327,0.590526030930047,1.12011519841302,0
2917439.5661,0.556473371425328,1.06651753507504,0
2917439.5995,0.378829401496208,1.01395551910612,0
2917439.6329,0.274970069922825,1.02209927991897,0
2917439.6663,0.378598895868722,0.769688112292045,0
2917439.6997,0.442360936892234,0.780875006875164,0
2917439.7331,0.302651515020192,0.679474175430438,0
2917439.7665,0.473633580546859,0.759959947977499,0
2917439.7999,0.725458025481691,0.848991398492015,0
2917439.8333,0.667266372180456,0.887728002308283,0
2917439.8667,0.299889013292545,1.2398838767194,0
2917439.9001,0.341152994506504,1.76545820638647,0
2917439.9335,0.509102135084012,0.821656752216528,0
2917439.9669,0.288421441257331,0.745035325688071,0
2917440.0003,0.426551585696581,0.846534484687133,0
2917440.0337,0.771478745587219,1.58135386139097,0
2917440.0671,0.621877036956944,1.2836053038301,0
2917440.1005,0.313946735707669,1.58013673709326,0
2917440.1339,0.248573341968515,1.31716360764296,0
2917440.1673,0.271770668546906,2.22595114493599,0
2917440.2007,0.415147388875191,2.45670942922918,0
2917440.2341,1.08303872708139,1.86646557482729,0
2917440.2675,10.4206121021098,13.1962466227891,0
2917440.3009,0.840321266796512,3.02760382215842,0
2917440.3343,0.73204447298731,1.6866317104605,0
2917440.3677,1.79457269803944,1.23431529013628,0
2917440.4011,0.491426049696269,0.873730016290459,0
2917440.4345,0.577961675508259,1.32944374614989,0
2917440.4679,0.261522140097036,1.12462107250196,0
2917440.5013,0.406736596463865,1.49799940018996,0
2917440.5347,0.606477470417995,1.17080137877673,0
2917440.5681,0.354270015791799,0.759662373199958,0
2917440.6015,1.33594917375689,1.78925086489845,0
2917440.6349,0.404206628926742,1.26580872229699,0
2917440.6683,0.63108642751403,1.16403732747599,0
2917440.7017,0.972296746635879,1.60628568537617,0
2917440.7351,0.455711440544083,0.865380252437078,0
2917440.7685,0.575083688186201,3.09725270240552,0
2917440.8019,0.757159238979506,1.65124873925333,0
2917440.8353,0.839707082714612,1.64156029876399,0
2917440.8687,2.60266305950455,4.24815296446621,0
2917440.9021,1.21363800217538,2.77889808303657,0
